"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Z2 Aerobic Bike with Big Gear efforts, 3 x 10","Bike","Warmup 15 minutes easy. Ride in Zone 2 today, pushing to the upper half of Zone 2 if feeling good. A little riding in low zone 3 during the big gear efforts is okay, but don't force it. Include 3 x 10 minutes at ""big gear"" efforts. Shift into a gear that puts your cadence approximately at 65-75 rpm. Focus on smooth, steady pedal strokes. Ride 10 minutes high cadence in between efforts in Z2 Cool down 10 min with high cadence zone 1 riding.","1.5","","2018-01-18","","0","209","344","1127.408"," *01/19/2018 Keith Kruelskie: 142 avg Hr 233 avg pwr*","1.50050413608551","0","","87","","134","154","","","0.701460154296088","73.27","21","14","33","23","0","0","0","","","","20","40","29","1","0","0","","","","","",""
"Z2 Aerobic Brick Run or separated [if schedule allows]","Run","Transition from biking to running asap. Keep run in Aerobic Zone 2. Keep cadence quick. Walk 5-10 minutes easy for cool-down.","0.833333333333333","","2018-01-18","If schedule doesn't allow for a brick run, then run this separately today.","10778.41015625","","",""," *01/19/2018 Keith Kruelskie: Avg hr: 150 bpm*","0.865391373634338","3.46000003814697","","89","","150","178","","","0.927711730523267","82.2","2","2","7","25","8","4","4","","","","","","","","","","","","","","",""
"Strength, back/core/upper body/TRX","Strength","Perform back, core, and upper body exercises. Examples include crunches, planks, push ups, bicep curls, tricep extensions, lat pulldowns, shoulder raises, etc. Do these at high rep, low weight. Circuit format is best. Can be TRX exercises","0.416666666666667","","2018-01-19","","","","","","","0.416666666666667","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","","","2018-01-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim with Masters?","Swim","","","","2018-01-19","","2743.20007324219","","",""," *01/19/2018 Keith Kruelskie: Shoulder felt good. Focused on body roll* *01/19/2018 Keith Kruelskie: And engaging my lats*","0.76924777507782","0.990296693069832","","22","","","","","","0.758316590172421","33.54","","","","","","","","","","","","","","","","","","","","","",""
"Practice your exact race day nutrition protocol*","Other","Write down below exactly what you ate and what changes, if any, you plan to make on the next long session in terms of nutrition plan.","","","2018-01-20","","12931.2998046875","","","","","3.8967661857605","0.921999990940094","","42","","88","131","","","0.554642031946152","137.34","233","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"Z2 Aerobic Brick Run","Run","Transition from biking to running asap. Keep run in Aerobic Zone 2. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.583333333333333","","2018-01-20","","7705.6201171875","","","","","0.626219391822815","3.41799998283386","","89","","143","160","","","0.89469932454122","54.9","2","3","13","19","1","0","0","","","","","","","","","","","","","","",""
"Z2 Long Aerobic Endurance Ride","Bike","Warmup up 15 minutes easy. Ride the majority of the ride at endurance pace in the Aerobic Zone 2. Start in the bottom of Zone 2 and progress throughtout the workout. Goal is to get an average HR/power in Zone 2. Cool down 10 minutes easy. Cadence: 80-105 rpm, with cadence mostly in the upper 80s to 90s. Terrain: Flat to rolling Log your average HR and bike Zone 2 in the post-workout comments too please.","3","","2018-01-20","","0","204","293","2205.063"," *01/20/2018 Keith Kruelskie: 138 avg hr 210 avg w*","3.00265765190125","0","","93","","134","148","","","0.655372983032101","128.8","20","80","77","3","0","0","0","","","","22","144","14","0","0","0","","","","","",""
"Long low Z2 Easy Aerobic Run","Run","Warmup 15 minutes easy. Run endurance pace in low Aerobic Zone 2. Keep the run easy today. Do not push the pace or intensity. Breathing stays very comfortable! Walk some after the run. Cadence is 90+ steps per minute. Try to include some rolling hills today.","1.25","","2018-01-21","","14881.349609375","","","","","1.28059363365173","3.2279999256134","","87","","142","157","","","0.8730147231436","108.79","2","7","37","30","1","0","0","","","","","","","","","","","","","","",""
"Z1 Bike, Recovery with handling drills.... can you get outside for some of these? Just want you to ride some outside","Bike","Easy bike in Active Recovery Zone 1. Here are some drills I want you to try several times. What can you and can't you do? 1) Hands free drill... How long can you ride without holding on. At least 1 minute? 2) Fast turns pedaling through... can you do 90 degree turns fast without hitting the brakes and lightly pedaling through the turn? 3) water bottle pickup... self-explanatory 4) two-wheel bunny hop 5) fast U-turns, R and L 6) in and outs: get your feet out and back in your shoes several times 7) shoe-less dismount","1.5","","2018-01-21","","142.630004882813","","","","","0.0157633330672979","2.51300001144409","","","","83","98","","","0.599623376348678","0.56","1","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","","","2018-01-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-01-21","","0","128","205","308.142","","0.667010009288788","0","","94","","101","114","","","0.416744543842345","11.41","40","0","0","0","0","0","0","","","","40","0","0","0","0","0","","","","","",""
"MASTERS or Z2 Aerobic Swim 8-6-4-2 {3000 yards}","Swim","Warm-up: 400 Freestyle 100 kick 100 pull with buoy Main set 800 endurance swim 600 easy continuous swim with 25 of each 100 done as stroke, 60 sec RI 4 X 50 SWIM FAST @ 90% effort, 10 sec RI 400 easy, 10 sec RI 4 x 50 SWIM FAST @ 90% effort, 10 sec RI 200 swim down real easy","","2743.19995117188","2018-01-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2018-01-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","","","2018-01-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Swim, Two Endurance ladders {2000}","Swim","Warm up 300 easy 100 kick 100 swim with bouy Main Set, done twice: 4x50 on :10 sec RI 2x75 on :15 sec RI 150 on :30 sec RI 100 backstroke or breastroke 100 drill, open water sighting--look up every 6-8 strokes 4x25 kick with board hard with 25 easy in-between each Cool Down 100 easy","0.75","1829","2018-01-23","","1828.80004882813","","","","","0.488371391296387","1.03974136595002","","22","","","","","","0.796297462942795","24.66","","","","","","","","","","","","","","","","","","","","","",""
"Strength, back/core/upper body/TRX","Strength","Perform back, core, and upper body exercises. Examples include crunches, planks, push ups, bicep curls, tricep extensions, lat pulldowns, shoulder raises, etc. Do these at high rep, low weight. Circuit format is best. Can be TRX exercises","0.416666666666667","","2018-01-23","","","","","","","0.416666666666667","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Run + Drill Set A","Run","Warmup 10 minutes easy. Run Aerobic Z2. Include 6 x 50 meters of running drills toward the end of your run, but before the cooldown: 1) Knees up with skip 2) A-Skips (High Knees) 3) B-Skips (High Knees with leg extension kick) 4) Heel Lifts 5) Backwards running 6) Grapevine Cool down 5 minutes Z1.","0.75","","2018-01-23","","9733.8701171875","","",""," *01/24/2018 Keith Kruelskie: 146 HR*","0.755874991416931","3.57699990272522","","89","","147","165","","","0.950067253144771","75.05","2","4","8","27","3","2","0","","","","","","","","","","","","","","",""
"Hiking","Other","","","","2018-01-23","","1048.69995117188","","",""," *01/24/2018 Keith Kruelskie: Dog walking 😂*","0.434498906135559","0.670000016689301","","25","","75","92","","","0.536311489907219","13.55","26","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"Bike, Easy/ Endurance (as you feel)","Bike","Warmup up 10 minutes easy. Ride recovery/easy endurance pace zones 1 and 2. If you feel good, ride some in lower zone 3. Go by how you feel today. Listen to your body. Cool down 5 minutes easy. Cadence: 70-90 rpm Terrain: Flat RPE (1-10): 5-6","1","","2018-01-24","","0","202","360","728.87","","1.00425136089325","0","","90","","124","155","","","0.694992994522006","48.04","32","13","7","8","0","0","0","","","","27","18","12","4","0","0","","","","","",""
"Z3 Half Ironman Specific Swim","Swim","Warmup 8 x 50, first 4 easy, last 4 build within each 50 (10 sec RI) Swim 3 x 1000. First one is at half iron pace @85% Each one gets just a little faster. Pace it so that you can pick up the pace on each one, even if it's just by a second or two. 1 minute rest interval. RECORD times in log!!! Cool down 100 easy kick.","1.41666666666667","3200.39990234375","2018-01-24","","3200.40008544922","","","","","0.814969169828627","1.09048945797156","","22","","","","","","0.835069104397693","47.46","","","","","","","","","","","","","","","","","","","","","",""
"Supplemental Strength","Strength","Do a circuit of 15-20 reps of each exercise. Do the circuit three times through. Start the first round with light weights. Use enough weight that you feel a light burn by the end of the 15-20 reps. Body-weight might be plenty for the leg exercises. Do not go to a heavy burn in your muscles. Shoulder-width Squats (body-weight or dumbell/barbell) Lat Pull Down, standing pull the bar down Tri-cep exercise (kickbacks or other) Lunges, L then R foot forward Seated Row Dead Lifts Core Exercise Can be done at home or a gym. If overly tired, this is the workout to skip in the week. Should take 25-40 minutes depending on rest in between.","0.5","","2018-01-25","","","","","","","0.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Run, MAF Test","Run","Maximum Aerobic Function (MAF) Test: how fast you run without going anaerobic at all. This test can be done on the track or the treadmill. (Track is preferable). Warmup with 15 minutes easy running. TEST: Run 3 miles continuous in the last few beats of your Aerobic Heart Rate Zone 2. Do not go over zone 2! Cool down with 5-10 minutes of easy running. Record the Total Time for three miles as well as mile splits. If done on the treadmill, get total time and average speed, if possible. Run on a 1% incline for MAF Test if done on the treadmill.","0.833333333333333","","2018-01-25","","10874.8203125","","",""," *01/26/2018 Keith Kruelskie: 159 HR on 3 miles*","0.880467176437378","3.43099999427795","","89","","149","164","","","0.916981256908322","81.71","1","6","11","12","11","12","0","","","","","","","","","","","","","","",""
"Swim, test 100/400yd TT {2000}","Swim","Warmup as follows 3 x 100 Freestlye (10 sec RI) 100 kick with board 100 swim with buoy 100 backstroke or breastroke Swim 6 X 50 descending to race pace (15 sec RI) Swim 100 ALL OUT for TIME Swim 200 nice and easy, take as long as you need to rest. Swim 400 ALL OUT for TIME!! Swim 3 X 200 Easy for cool down (20 sec RI) Record time in post-activity comments below.","0.75","2103.1201171875","2018-01-26","","2011.68005371094","","","","","0.542851113743252","1.02887446845524","","23","","","","","","0.788020470105904","26.56","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","","","2018-01-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
