date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2020-11-22 07:40:26,Indoor Cycling,2020-11-22 07:40:26,False,Cumberland - TrainerRoad,50.16,"1,540",02:00:00,136,155,0.0,0,0,25.1,27.3,0,0,0.0,0.0,0.0,0,0,92,100,219,0,114.0,240,214,299,0.0,0.0,0,0,0,0,0,2:00:00,0:00,0.0,0:00,No,03:00.00,20,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-21 06:34:13,Treadmill Running,2020-11-21 06:34:13,False,Treadmill Running,4.07,469,00:31:06,151,169,3.1,168,181,7:39,6:39,20,59,1.25,8.1,10.4,259,48.4% L / 51.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:06,0:00,69.8,0:00,No,02:42.38,6,0.0,9,garmin,0,0 days 00:07:39,0 days 00:07:39
2020-11-19 17:13:23,Running,2020-11-19 17:13:23,False,Wheat Ridge Running,5.11,581,00:42:33,143,154,2.7,168,178,8:20,6:34,233,148,1.13,8.8,10.2,264,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,42:33,0:00,55.4,0:00,No,00:52.27,6,0.0,9,garmin,0,0 days 00:08:20,0 days 00:08:20
2020-11-19 11:08:55,Indoor Cycling,2020-11-19 11:08:55,False,Tunnabora - TrainerRoad,32.60,"1,086",01:30:00,143,170,0.0,0,0,21.7,24.2,0,0,0.0,0.0,0.0,0,0,94,101,221,0,87.0,228,202,323,0.0,0.0,0,0,0,0,0,1:30:00,0:00,0.0,0:00,No,01:00.00,44,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-18 17:37:19,Pool Swimming,2020-11-18 17:37:19,False,Pool Swimming,600,36,00:18:49,107,115,1.1,0,0,1:23,0:47,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,249,62,30,0,0,18:49,0:00,0.0,0:00,No,00:10.74,38,0.0,9,garmin,0,0 days 00:01:23,0 days 00:01:23
2020-11-18 16:17:55,Running,2020-11-18 16:17:55,False,Wheat Ridge - 20201118 - LIGHT Tempo Run,7.81,935,01:00:04,159,182,3.7,168,188,7:42,6:05,295,217,1.22,8.8,10.7,253,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:04,0:00,60.8,0:00,No,00:45.00,20,0.0,9,garmin,0,0 days 00:07:42,0 days 00:07:42
2020-11-17 17:53:42,Treadmill Running,2020-11-17 17:53:42,False,Treadmill Running,3.05,387,00:25:14,148,157,2.8,170,174,8:16,8:06,30,7,1.14,8.5,10.0,261,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:14,0:00,68.0,0:00,No,00:24.90,4,0.0,9,garmin,0,0 days 00:08:16,0 days 00:08:16
2020-11-17 16:19:29,Indoor Cycling,2020-11-17 16:19:29,False,Berryessa - TrainerRoad,32.65,"1,039",01:30:00,135,162,0.0,0,0,21.8,26.7,0,0,0.0,0.0,0.0,0,0,94,111,222,0,87.0,209,193,654,0.0,0.0,0,0,0,0,0,1:30:00,0:00,0.0,0:00,No,00:20.00,27,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-17 15:54:51,Strength Training,2020-11-17 15:54:51,False,Strength,0.00,237,00:28:22,116,158,1.7,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:22,0:00,73.4,0:00,No,28:21.83,1,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-16 16:28:37,Indoor Cycling,2020-11-16 16:28:37,False,Pettit -1 - TrainerRoad,20.71,560,01:00:00,112,131,0.0,0,0,20.7,21.7,0,0,0.0,0.0,0.0,0,0,90,94,158,0,30.0,170,156,196,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,15:00.00,3,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-16 08:35:27,Pool Swimming,2020-11-16 08:35:27,False,Pool Swimming,"2,700",450,00:52:27,0,0,0.0,0,0,1:33,1:17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,891,33,26,0,0,52:27,0:00,0.0,0:00,No,00:06.81,28,0.0,9,garmin,0,0 days 00:01:33,0 days 00:01:33
2020-11-15 13:44:25,Running,2020-11-15 13:44:25,False,Wheat Ridge Running,11.71,"1,330",01:35:42,147,159,3.1,167,184,8:11,5:21,374,377,1.16,8.9,10.6,257,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:35:42,0:00,60.8,0:00,No,05:54.02,12,0.0,9,garmin,0,0 days 00:08:11,0 days 00:08:11
2020-11-14 12:48:21,Treadmill Running,2020-11-14 12:48:21,False,Treadmill Running,3.03,366,00:25:10,144,152,2.5,171,186,8:19,7:00,46,26,1.13,8.4,9.8,262,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:10,0:00,66.2,0:00,No,25:09.54,1,0.0,9,garmin,0,0 days 00:08:19,0 days 00:08:19
2020-11-14 10:13:20,Indoor Cycling,2020-11-14 10:13:20,False,Ochoco - TrainerRoad,56.57,"1,796",02:30:00,131,149,0.0,0,0,22.6,24.2,0,0,0.0,0.0,0.0,0,0,94,101,201,0,120.0,214,199,338,0.0,0.0,0,0,0,0,0,2:30:00,0:00,0.0,0:00,No,01:00.00,20,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-13 17:30:25,Pool Swimming,2020-11-13 17:30:25,False,Pool Swimming,700,157,00:22:05,0,0,0.0,0,0,1:41,1:02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,386,78,33,0,0,22:05,0:00,0.0,0:00,No,00:15.65,36,0.0,9,garmin,0,0 days 00:01:41,0 days 00:01:41
2020-11-13 11:38:27,Running,2020-11-13 11:38:27,False,Wheat Ridge - 20201113 - Tempo Run Workout,6.50,771,00:50:08,155,179,3.7,168,184,7:43,5:17,279,223,1.23,8.7,10.8,254,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:08,0:00,64.4,0:00,No,01:03.84,8,0.0,9,garmin,0,0 days 00:07:43,0 days 00:07:43
2020-11-12 16:36:53,Strength Training,2020-11-12 16:36:53,False,Strength,0.00,162,00:31:57,98,117,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:57,0:00,73.4,0:00,No,31:57.30,1,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-12 13:07:07,Treadmill Running,2020-11-12 13:07:07,False,Treadmill Running,2.52,319,00:20:19,149,158,2.9,174,182,8:04,7:55,39,7,1.15,8.0,9.5,258,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:19,0:00,66.2,0:00,No,20:18.55,1,0.0,9,garmin,0,0 days 00:08:04,0 days 00:08:04
2020-11-12 12:05:30,Indoor Cycling,2020-11-12 12:05:30,False,Tunnabora -1 - TrainerRoad,23.20,718,01:00:00,140,166,0.0,0,0,23.2,28.0,0,0,0.0,0.0,0.0,0,0,96,117,223,0,59.0,218,201,333,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,01:00.00,44,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-12 07:09:09,Pool Swimming,2020-11-12 07:09:09,False,Pool Swimming,550,27,00:16:02,91,111,1.0,0,0,1:28,1:02,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,248,67,31,0,0,16:02,0:00,0.0,0:00,No,00:01.45,28,0.0,9,garmin,0,0 days 00:01:28,0 days 00:01:28
2020-11-11 17:30:58,Treadmill Running,2020-11-11 17:30:58,False,Shakeout Run w/ 4x45s PU's,5.51,651,00:45:06,143,156,3.0,171,178,8:11,6:56,30,26,1.15,8.1,9.6,265,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:06,0:00,68.0,0:00,No,00:15.00,19,0.0,9,garmin,0,0 days 00:08:11,0 days 00:08:11
2020-11-11 16:18:22,Indoor Cycling,2020-11-11 16:18:22,False,Berryessa - TrainerRoad,21.86,698,01:00:00,129,160,0.0,0,0,21.9,27.3,0,0,0.0,0.0,0.0,0,0,91,111,236,0,66.0,210,194,767,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,00:20.00,27,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-10 10:16:27,Running,2020-11-10 10:16:27,False,Waxahachie Running,3.21,379,00:26:56,137,151,2.6,166,172,8:23,7:25,39,56,1.12,9.3,10.5,262,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:56,0:00,71.6,0:00,No,01:43.02,4,0.0,9,garmin,0,0 days 00:08:23,0 days 00:08:23
2020-11-08 09:18:01,Running,2020-11-08 09:18:01,False,Dallas Running,17.02,"1,749",02:14:31,145,159,3.5,169,178,7:54,3:01,341,374,1.17,8.8,10.5,252,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:14:31,0:00,66.2,0:00,No,00:02.41,18,0.0,9,garmin,0,0 days 00:07:54,0 days 00:07:54
2020-11-07 08:21:37,Running,2020-11-07 08:21:37,False,Dallas Running,8.66,927,01:06:02,147,163,3.3,167,175,7:38,5:56,200,194,1.24,8.7,11.0,252,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:06:02,0:00,66.2,0:00,No,04:51.54,9,0.0,9,garmin,0,0 days 00:07:38,0 days 00:07:38
2020-11-06 11:43:51,Indoor Cycling,2020-11-06 11:43:51,False,Andrews - TrainerRoad,33.79,"1,086",01:30:00,136,156,0.0,0,0,22.5,23.6,0,0,0.0,0.0,0.0,0,0,94,100,203,0,73.0,214,201,280,0.0,0.0,0,0,0,0,0,1:30:00,0:00,0.0,0:00,No,01:00.00,11,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-06 06:17:42,Indoor Cycling,2020-11-06 06:17:42,False,Collins - TrainerRoad,27.29,875,01:15:00,137,154,0.0,0,0,21.8,23.0,0,0,0.0,0.0,0.0,0,0,91,96,198,0,58.0,214,195,246,0.0,0.0,0,0,0,0,0,1:15:00,0:00,0.0,0:00,No,01:00.00,10,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-04 17:54:06,Pool Swimming,2020-11-04 17:54:06,False,Pool Swimming,200,33,00:12:55,121,130,1.2,0,0,1:45,1:22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,120,83,34,0,0,12:55,0:00,0.0,0:00,No,00:07.09,26,0.0,9,garmin,0,0 days 00:01:45,0 days 00:01:45
2020-11-04 16:43:58,Running,2020-11-04 16:43:58,False,Wheat Ridge Running,6.57,762,00:53:20,148,162,3.4,166,176,8:07,6:33,210,220,1.19,8.9,10.7,262,49.3% L / 50.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,53:20,0:00,66.2,0:00,No,04:13.93,7,0.0,9,garmin,0,0 days 00:08:07,0 days 00:08:07
2020-11-03 13:15:02,Treadmill Running,2020-11-03 13:15:02,False,Shakeout Run w/ 4x45s PU's,3.07,377,00:25:06,152,163,3.2,170,176,8:10,7:03,16,20,1.16,8.4,10.0,260,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:06,0:00,69.8,0:00,No,00:15.00,19,0.0,9,garmin,0,0 days 00:08:10,0 days 00:08:10
2020-11-03 11:55:46,Indoor Cycling,2020-11-03 11:55:46,False,Whorl - TrainerRoad,27.25,813,01:15:00,123,144,0.0,0,0,21.8,23.0,0,0,0.0,0.0,0.0,0,0,91,96,183,0,50.0,197,181,225,0.0,0.0,0,0,0,0,0,1:15:00,0:00,0.0,0:00,No,01:00.00,11,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-02 15:34:52,Indoor Cycling,2020-11-02 15:34:52,False,Pettit -1 - TrainerRoad,20.89,534,01:00:00,102,120,0.0,0,0,20.9,21.7,0,0,0.0,0.0,0.0,0,0,87,92,152,0,27.0,168,149,197,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,15:00.00,3,0.0,9,garmin,0,00:00:00,00:00:00
2020-11-02 15:06:42,Pool Swimming,2020-11-02 15:06:42,False,Pool Swimming,700,151,00:34:36,0,0,0.0,0,0,1:53,0:58,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,413,86,31,0,0,34:36,0:00,0.0,0:00,No,00:20.75,28,0.0,9,garmin,0,0 days 00:01:53,0 days 00:01:53
2020-11-01 16:27:24,Running,2020-11-01 16:27:24,False,Wheat Ridge Running,9.20,944,01:15:54,145,156,3.0,165,177,8:15,6:21,272,285,1.17,8.9,10.6,265,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:15:54,0:00,55.4,0:00,No,01:23.86,10,0.0,9,garmin,0,0 days 00:08:15,0 days 00:08:15
2020-10-31 09:32:57,Road Cycling,2020-10-31 09:32:57,False,Wheat Ridge Road Cycling,30.97,"1,038",01:54:21,105,145,0.0,0,0,16.3,41.0,"1,467","1,499",0.0,0.0,0.0,0,0,71,115,182,45% L / 55% R,79.9,188,152,799,0.0,0.0,8169,0,0,0,0,1:54:21,0:00,51.8,0:00,No,05:52.70,7,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-30 11:53:28,Running,2020-10-30 11:53:28,False,Wheat Ridge Running,5.21,577,00:45:10,144,160,2.9,163,178,8:40,7:08,174,161,1.12,9.4,10.7,273,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:10,0:00,77.0,0:00,No,01:36.67,6,0.0,9,garmin,0,0 days 00:08:40,0 days 00:08:40
2020-10-29 17:05:10,Indoor Cycling,2020-10-29 17:05:10,False,Washington +4 - TrainerRoad,21.83,680,01:00:36,135,176,0.0,0,0,21.6,23.6,0,0,0.0,0.0,0.0,0,0,90,98,213,0,54.0,240,188,379,0.0,0.0,0,0,0,0,0,1:00:36,0:00,0.0,0:00,No,00:10.00,18,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-28 17:27:51,Road Cycling,2020-10-28 17:27:51,False,Wheat Ridge Road Cycling,5.52,204,00:20:04,128,146,0.0,0,0,16.5,26.2,108,331,0.0,0.0,0.0,0,0,61,99,195,47% L / 53% R,15.9,160,170,754,0.0,0.0,1235,0,0,0,0,20:04,0:00,42.8,0:00,No,02:12.53,2,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-28 15:23:20,Treadmill Running,2020-10-28 15:23:20,False,Treadmill Running,6.53,730,00:50:22,154,175,3.8,169,177,7:43,6:42,30,46,1.23,8.2,10.3,256,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:22,0:00,66.2,0:00,No,03:11.91,8,0.0,9,garmin,0,0 days 00:07:43,0 days 00:07:43
2020-10-28 14:55:50,Pool Swimming,2020-10-28 14:55:50,False,Pool Swimming,600,128,00:20:25,0,0,0.0,0,0,2:12,1:18,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,404,99,31,0,0,20:25,0:00,0.0,0:00,No,00:01.47,24,0.0,9,garmin,0,0 days 00:02:12,0 days 00:02:12
2020-10-27 16:20:35,Indoor Cycling,2020-10-27 16:20:35,False,Ramp Test - TrainerRoad,8.15,286,00:23:41,130,181,0.0,0,0,20.6,22.4,0,0,0.0,0.0,0.0,0,0,90,96,252,0,29.0,221,202,422,0.0,0.0,0,0,0,0,0,23:41,0:00,0.0,0:00,No,00:41.00,16,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-27 07:00:11,Indoor Cycling,2020-10-27 07:00:11,False,Lazy Mountain -2 - TrainerRoad,14.25,381,00:45:00,99,113,0.0,0,0,19.0,21.1,0,0,0.0,0.0,0.0,0,0,88,94,144,0,18.0,156,142,181,0.0,0.0,0,0,0,0,0,45:00,0:00,0.0,0:00,No,10:00.00,3,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-25 10:13:35,Running,2020-10-25 10:13:35,False,Snowmass Village Running,9.59,"1,113",01:20:02,152,168,3.5,167,256,8:21,4:25,594,"1,375",1.14,9.0,10.3,267,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:20:02,0:00,53.6,0:00,No,05:01.30,10,0.0,9,garmin,0,0 days 00:08:21,0 days 00:08:21
2020-10-25 08:56:00,Running,2020-10-25 08:56:00,False,Snowmass Village Running,3.51,404,00:41:07,127,159,2.1,139,185,11:42,6:00,377,384,0.95,11.0,10.3,332,49.8% L / 50.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:07,0:00,57.2,0:00,No,06:42.47,4,0.0,9,garmin,0,0 days 00:11:42,0 days 00:11:42
2020-10-24 10:32:43,Indoor Cycling,2020-10-24 10:32:43,False,Perkins - TrainerRoad,43.20,"1,449",02:00:00,128,146,0.0,0,0,21.6,23.0,0,0,0.0,0.0,0.0,0,0,94,100,205,0,97.0,216,202,264,0.0,0.0,0,0,0,0,0,2:00:00,0:00,0.0,0:00,No,01:00.00,52,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-23 13:35:09,Running,2020-10-23 13:35:09,False,Wheat Ridge Running,9.05,967,01:11:23,148,165,3.1,172,240,7:53,5:11,531,423,1.17,8.5,10.0,248,49.5% L / 50.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:11:23,0:00,41.0,0:00,No,00:22.55,10,0.0,9,garmin,0,0 days 00:07:53,0 days 00:07:53
2020-10-22 16:50:22,Indoor Cycling,2020-10-22 16:50:22,False,Collins - TrainerRoad,26.19,891,01:15:00,121,139,0.0,0,0,21.0,21.7,0,0,0.0,0.0,0.0,0,0,91,95,201,0,58.0,217,198,247,0.0,0.0,0,0,0,0,0,1:15:00,0:00,0.0,0:00,No,01:00.00,10,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-21 16:05:36,Road Cycling,2020-10-21 16:05:36,False,Wheat Ridge Road Cycling,24.74,"1,032",01:32:18,133,170,0.0,0,0,16.1,40.3,"2,037","1,965",0.0,0.0,0.0,0,0,73,114,221,45% L / 55% R,95.6,236,187,911,0.0,0.0,6742,0,0,0,0,1:32:18,0:00,57.2,0:00,No,11:32.38,5,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-21 15:35:41,Treadmill Running,2020-10-21 15:35:41,False,Treadmill Running,2.44,296,00:20:08,145,158,2.4,171,180,8:15,7:54,16,13,1.14,8.2,9.6,264,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:08,0:00,69.8,0:00,No,01:55.17,3,0.0,9,garmin,0,0 days 00:08:15,0 days 00:08:15
2020-10-20 10:03:29,Road Cycling,2020-10-20 10:03:29,False,Wheat Ridge Road Cycling,7.92,237,00:29:20,108,134,0.0,0,0,16.2,29.1,174,433,0.0,0.0,0.0,0,0,61,95,162,44% L / 56% R,16.1,138,135,574,0.0,0.0,1809,0,0,0,0,29:20,0:00,51.8,0:00,No,11:07.05,2,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-17 11:01:56,Road Cycling,2020-10-17 11:01:56,False,Jefferson County Road Cycling,15.53,934,01:35:05,132,165,0.0,0,0,9.8,30.0,"1,398","1,217",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:35:05,0:00,59.0,0:00,No,44:05.43,2,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-15 16:54:39,Indoor Cycling,2020-10-15 16:54:39,False,Avalanche Spire +1 - TrainerRoad,17.83,676,00:51:06,142,177,0.0,0,0,20.9,23.6,0,0,0.0,0.0,0.0,0,0,91,104,254,0,63.0,258,220,443,0.0,0.0,0,0,0,0,0,51:06,0:00,0.0,0:00,No,01:00.00,31,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-14 17:25:36,Running,2020-10-14 17:25:36,False,Wheat Ridge Running,6.23,663,00:46:22,152,178,3.3,168,181,7:27,5:40,226,246,1.27,8.3,10.7,253,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,46:22,0:00,59.0,0:00,No,04:19.09,7,0.0,9,garmin,0,0 days 00:07:27,0 days 00:07:27
2020-10-13 17:14:23,Indoor Cycling,2020-10-13 17:14:23,False,Bashful +2 - TrainerRoad,21.36,779,01:01:00,142,176,0.0,0,0,21.0,31.1,0,0,0.0,0.0,0.0,0,0,91,134,272,0,86.0,240,214,592,0.0,0.0,0,0,0,0,0,1:01:00,0:00,0.0,0:00,No,00:30.00,36,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-11 14:29:11,Running,2020-10-11 14:29:11,False,Wheat Ridge Running,9.02,955,01:10:10,146,163,2.9,165,191,7:47,4:50,646,771,1.23,9.0,11.1,253,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:10:10,0:00,55.4,0:00,No,00:07.77,10,0.0,9,garmin,0,0 days 00:07:47,0 days 00:07:47
2020-10-10 09:24:59,Road Cycling,2020-10-10 09:24:59,False,Jefferson County Road Cycling,54.61,"2,396",03:36:36,127,156,0.0,0,0,15.1,50.8,"5,922","5,794",0.0,0.0,0.0,0,0,73,122,205,45% L / 55% R,192.6,220,185,783,0.0,0.0,15821,0,0,0,0,3:36:36,0:00,64.4,0:00,No,09:01.77,11,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-09 11:25:39,Cycling,2020-10-09 11:25:39,False,Wheat Ridge Cycling,23.58,844,01:22:10,128,174,2.5,0,0,17.2,33.4,676,558,0.0,0.0,0.0,0,0,84,167,234,45% L / 55% R,85.8,196,171,"1,000",0.0,0.0,5496,0,0,0,0,1:22:10,0:00,80.6,0:00,No,01:22:09.73,1,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-09 06:14:02,Running,2020-10-09 06:14:02,False,Wheat Ridge Running,5.21,565,00:41:13,142,162,2.9,169,185,7:54,5:25,207,207,1.19,8.4,10.1,256,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,41:13,0:00,62.6,0:00,No,01:18.48,6,0.0,9,garmin,0,0 days 00:07:54,0 days 00:07:54
2020-10-08 16:37:44,Indoor Cycling,2020-10-08 16:37:44,False,Fang Mountain +1 - TrainerRoad,25.94,976,01:15:00,142,174,0.0,0,0,20.7,23.0,0,0,0.0,0.0,0.0,0,0,90,100,252,0,90.0,243,218,399,0.0,0.0,0,0,0,0,0,1:15:00,0:00,0.0,0:00,No,01:00.00,45,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-07 14:47:43,Treadmill Running,2020-10-07 14:47:43,False,20201007 - Run Workout,7.14,784,00:53:52,152,178,3.5,168,187,7:33,6:09,36,39,1.26,8.0,10.4,255,48.8% L / 51.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,53:52,0:00,69.8,0:00,No,00:45.00,30,0.0,9,garmin,0,0 days 00:07:33,0 days 00:07:33
2020-10-06 17:50:02,Indoor Cycling,2020-10-06 17:50:02,False,Bashful +1 - TrainerRoad,20.13,764,01:00:00,142,175,0.0,0,0,20.1,23.0,0,0,0.0,0.0,0.0,0,0,87,100,269,0,83.0,243,213,426,0.0,0.0,0,0,0,0,0,1:00:00,0:00,0.0,0:00,No,00:30.00,50,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-04 10:28:50,Hiking,2020-10-04 10:28:50,False,Gilpin County Hiking,5.15,315,02:22:55,103,143,1.6,72,187,27:44,4:59,358,"2,228",0.64,16.4,10.6,659,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:22:55,0:00,62.6,0:00,No,02:22:55.40,1,0.0,9,garmin,0,0 days 00:27:44,0 days 00:27:44
2020-10-03 14:50:48,Hiking,2020-10-03 14:50:48,False,Gilpin County Hiking,4.74,"1,119",02:25:47,117,150,1.7,75,162,30:43,13:45,"2,185",318,0.73,12.1,8.7,665,50.1% L / 49.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:25:47,0:00,57.2,0:00,No,02:25:47.17,1,0.0,9,garmin,0,0 days 00:30:43,0 days 00:30:43
2020-10-03 14:46:54,Hiking,2020-10-03 14:46:54,False,Gilpin County Hiking,5.04,312,02:55:41,0,0,0.0,0,0,29:46,2:19,"2,762",909,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:55:41,0:00,0.0,0:00,No,02:55:40.100,1,0.0,9,garmin,0,0 days 00:29:46,0 days 00:29:46
2020-10-02 17:31:56,Indoor Cycling,2020-10-02 17:31:56,False,Carpathian Peak - TrainerRoad,20.05,736,01:00:01,139,174,0.0,0,0,20.0,21.7,0,0,0.0,0.0,0.0,0,0,87,94,235,0,63.0,233,205,375,0.0,0.0,0,0,0,0,0,1:00:01,0:00,0.0,0:00,No,01:00.00,33,0.0,9,garmin,0,00:00:00,00:00:00
2020-10-01 07:25:27,Trail Running,2020-10-01 07:25:27,False,Lakewood Trail Running,8.62,"1,062",01:17:45,151,177,3.4,162,208,9:01,4:39,"1,178","1,224",1.09,9.4,10.4,278,49.9% L / 50.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:17:45,0:00,50.0,0:00,No,01:17:45.40,1,0.0,9,garmin,0,0 days 00:09:01,0 days 00:09:01
2020-09-30 11:28:52,Running,2020-09-30 11:28:52,False,Wheat Ridge - 9/30/20 - Run Intervals,8.41,886,01:03:02,151,174,3.4,170,185,7:30,5:04,243,203,1.25,8.3,10.5,251,49.1% L / 50.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:03:02,0:00,71.6,0:00,No,00:45.00,33,0.0,9,garmin,0,0 days 00:07:30,0 days 00:07:30
2020-09-29 17:16:51,Running,2020-09-29 17:16:51,False,Wheat Ridge Running,3.42,396,00:27:47,145,157,2.8,167,172,8:08,6:29,141,171,1.17,8.8,10.5,259,49.0% L / 51.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:47,0:00,78.8,0:00,No,03:08.03,4,0.0,9,garmin,0,0 days 00:08:08,0 days 00:08:08
2020-09-29 12:09:23,Indoor Cycling,2020-09-29 12:09:23,False,Lazy Mountain -2 - TrainerRoad,15.21,432,00:45:00,127,143,0.0,0,0,20.3,21.7,0,0,0.0,0.0,0.0,0,0,88,92,166,0,24.0,182,161,242,0.0,0.0,0,0,0,0,0,45:00,0:00,0.0,0:00,No,10:00.00,3,0.0,9,garmin,0,00:00:00,00:00:00
