"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","1","","2018-01-17","","10200.509765625","","",""," *01/19/2018 Tara Strassburg: Tell me about this run route. It looks like there’s a little elevation, but it also looks like you spent most of the run in Z3?* *01/19/2018 Raul J Luzardo: Either The HR Monitor wasn’t reading right because of the cold or the cold was affecting me because I wasn’t even Running fast* *01/19/2018 Tara Strassburg: Gotcha - thanks!*","0.978977262973785","2.89400005340576","","81","","157","179","","","0.759698212797328","62.64","2","1","8","18","26","4","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2018-01-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.416666666666667","","2018-01-18","","4204.68017578125","","","","","0.416731655597687","2.80299997329712","","78","","114","125","","","0.763517561616181","26.34","25","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2018-01-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Watopia","Bike","","","","2018-01-18","","35979.58984375","170","304","715.456","","1.16798583984375","8.55599975585938","","78","","114","148","","","0.644805334623805","48.22","60","16","16","10","0","0","","","","","66","4","16","11","8","0","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","0.866666666666667","2743.19995117188","2018-01-18","","1925","","","","","0.562633891635471","0.950356815786291","","22","","","","","","0.258068405640111","0.97","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #2 (cadence ladder)","Bike","Warmup 15-30 minutes easy @ZR/Z1 Main Set/Body of Workout Ride aerobic zone 1. Include the following 20 minute protocol two times: 65 rpm, 3 min 100 rpm, 2 min 70 rpm, 3 min 105 rpm, 2 min 75 rpm, 3 min 110 rpm, 2 min 80 rpm, 3 min 2 minutes easy spinning Cool Down Ride any remaining time @ Z1 and 90rpm","1.25","","2018-01-18","","0","167","303","703.19","","1.16685616970062","0","","78","","124","148","","","0.636498158465399","47.06","28","16","16","10","0","0","","","","","35","4","15","10","7","0","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2018-01-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","1.16666666666667","","2018-01-19","","12284.7099609375","","","","","1.41343033313751","2.41400003433228","","66","","118","140","","","0.712176546519059","80.1","75","8","2","0","0","0","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #5 (CAP Intervals)","Bike","Warmup 10-30 minutes @ZR/Z1 Main Set Ride 3 x 15 minutes at the top of your Z1, but not over. Allow 5 minute ZR recovery between the intervals. Cool Down Ride any remaining time in Z1","3.25","","2018-01-20","","40350.73046875","","","","","2.6311502456665","4.26000022888184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.416666666666667","","2018-01-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z1/Z2 Mountain Bike Aerobic + Tempo","Bike","Warmup 15 minutes easy. Ride 90% of this ride in Aerobic Zone 1. Include some tempo riding in Zone 2 on the uphills for up to 30 minutes total Z2 riding.Cool down 10 minutes easy.","2.25","","2018-01-21","","35402.2890625","","","","","2.04093670845032","4.81799983978271","","","","139","173","","","0.727823252513537","121.9","21","18","28","30","15","10","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2018-01-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","0.866666666666667","2743.19995117188","2018-01-22","","2250","","","","","0.640470558802287","0.975797616972113","","22","","","","","","0.264980149969098","1.19","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork - every day!","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2018-01-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","0.866666666666667","2743.19995117188","2018-01-23","","3017.51999541337","","","","","0.823314170837402","1.01808037370885","","20","","","","","","0.258811074569039","1.43","","","","","","","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2018-01-23","","","","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery/Aerobic (ZR/Z1) Run, as you feel","Run","Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.5","","2018-01-23","","5920.06982421875","","","","","0.496787518262863","3.30999994277954","","77","","","","","","0.911168910056351","44.86","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #3 (2 X 5 min low cadence)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 90-95+ throughout during base phase and 85-90 rpm during build phase unless using QT2 bike stimulation cadence chart (as given by coach). **Insert 2 X 5 minutes at Z1 and a cadence of 20-30rpm less than prior cadance. Do this during 2nd half of workout, with 5 min at ZR and normal cadance between each**","0.75","","2018-01-24","","0.370000004768372","181","332","546.607","","0.837023615837097","0.000122841967054572","","72","","124","150","","","0.712092566783495","42.6","29","7","9","6","0","0","","","","","23","2","9","4","12","1","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. To add as a metric click the + sign on the current day in your training peaks calendar and click ""Metrics"". Enter in your weight and save. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/athlete-nutrition-services/","","","2018-01-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - London","Bike","","","","2018-01-24","","19165.720703125","174","333","555.058","","0.885833333333333","6.00899982452393","","71","","0","0","","","0.700599534101847","43.05","","","","","","","","","","","27","2","9","4","12","1","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","0.866666666666667","2743.19995117188","2018-01-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery/Aerobic Run (ZR/Z1), as you feel","Run","Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.5","","2018-01-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Run (Z1/Z2)","Run","Run 60 minutes at Z1, then 15 minutes @ Z2. Descend the pace throughout the run and finish toward the top of Z2.","1.25","","2018-01-26","","13575.8701171875","","","","","1.27279925346375","2.96300005912781","","81","","144","161","","","0.765481214837569","83.16","7","4","43","22","0","0","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #5 (CAP Intervals)","Bike","Warmup 10-30 minutes @ZR/Z1 Main Set Ride 3 x 15 minutes at the top of your Z1, but not over. Allow 5 minute ZR recovery between the intervals. Cool Down Ride any remaining time in Z1","3.25","","2018-01-27","","0","","","","","2.44952249526978","0","","83","","116","155","","","0.616071889229651","105.32","87","19","30","10","1","0","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.416666666666667","","2018-01-27","","4322.56982421875","","","","","0.381966650485992","3.14400005340576","","80","","127","138","","","0.846202931838396","29.6","21","2","0","0","0","0","","","","","","","","","","","","","","","",""
"Zwift - Watopia","Bike","","","","2018-01-27","","64132.26171875","134","319","1315.372","","2.71725857204861","6.55600023269653","","76","","111","154","","","0.562474362141244","76.86","152","19","30","11","1","0","","","","","163","10","31","10","2","0","","","","","",""
